price,temperature,load
4.188,11.3,1.5557462807632432
3.667,10.4,1.8336262937021783
3.314,10.8,1.9748272167914098
3.263,10.299999999999999,1.9950261116558772
3.131,10.299999999999999,2.0412999899525035
3.013,10.000000000000002,2.081717914081648
2.999,9.100000000000001,2.0906271008667807
3.068,10.299999999999999,2.062515775833008
3.228,10.6,2.0065626058401915
4.001,11.3,1.6663937561586706
4.435,11.8,1.3853529921215744
4.741,12.600000000000001,1.1642731788291392
5.003,12.699999999999998,1.1496342448935137
5.005,13.099999999999998,1.1525739791127172
4.77,13.599999999999998,1.1724738119279734
4.337,13.8,1.457065111514766
4.103,13.000000000000002,1.6066795873579662
3.976,12.5,1.6787456386343063
3.856,12.5,1.7410029312401445
3.604,12.000000000000002,1.8575889687433955
4.041,12.099999999999998,1.6427242326506633
4.293,11.9,1.4865060909458443
4.57,11.199999999999998,1.2786499856432183
4.54,11.9,1.3028611948384272
4.124,11.4,1.5949390116564364
3.793,10.4,1.7756944258523322
3.46,9.6,1.9238420572902668
3.475,8.899999999999999,1.9223510877410037
3.221,8.4,2.020923612708803
3.138,8.4,2.0495634866347814
3.089,8.7,2.063763331300153
3.061,10.2,2.065192386761232
3.029,11.099999999999998,2.0732421102266683
3.047,12.000000000000002,2.0662096126969405
3.114,13.2,2.0438910985967307
3.396,13.599999999999998,1.9425880369849986
3.596,13.599999999999998,1.8616514780578428
3.565,14.399999999999999,1.8761296606923987
3.42,14.599999999999998,1.9350050712243165
3.231,11.8,2.0032208706923917
3.193,13.7,2.017195705535801
3.159,13.3,2.028568586776135
3.226,12.3,2.004699224317014
3.296,12.9,1.9794543995673246
3.603,12.699999999999998,1.8578233225823026
3.744,11.8,1.7953091899469205
3.763,11.0,1.787856391841456
3.791,10.500000000000002,1.7762537218328447
3.997,10.099999999999998,1.6730026989425704
3.752,9.7,1.7984012866381593
3.406,9.3,1.9465796319339055
3.495,8.899999999999999,1.9143795797195713
3.22,8.500000000000002,2.0204670300893235
3.131,8.0,2.0553773327335794
3.118,6.9,2.0718826953545477
3.117,7.200000000000001,2.0684768534084155
3.113,9.799999999999999,2.049390046000497
3.158,11.199999999999998,2.0296370387199882
3.298,11.700000000000001,1.9790811009602078
3.479,12.5,1.909200125189051
3.563,13.000000000000002,1.8749338426230668
3.863,14.2,1.7395314002558138
3.868,15.400000000000002,1.740329425453487
3.69,14.599999999999998,1.8223407460025225
3.424,13.599999999999998,1.9317484612187616
3.353,13.899999999999999,1.9593776659369397
3.329,13.5,1.967814070341079
3.294,13.2,1.9804248927406092
3.238,12.8,2.0004083682579212
3.52,11.8,1.8929529361725828
3.896,10.2,1.7257638843323968
4.221,10.099999999999998,1.5385777763344153
4.243,9.799999999999999,1.5256773353849042
3.8,10.000000000000002,1.7741604012510042
3.42,9.7,1.9389629532231445
3.354,9.9,1.963169275832811
3.094,10.099999999999998,2.0545513341444526
3.064,9.799999999999999,2.0657953493561467
3.04,10.099999999999998,2.072497243409373
3.042,10.000000000000002,2.0722266305685477
3.199,10.9,2.015983058649908
4.213,11.599999999999998,1.5394112869949947
7.48,12.5,1.2180707827713564
8.198,13.000000000000002,1.2542711845572783
7.48,14.8,1.256840981958825
7.479,14.399999999999999,1.2454967198252231
7.063,14.1,1.222091229838976
5.409,14.399999999999999,1.1809243247698673
5.055,14.3,1.1738143049473375
4.684,14.599999999999998,1.1980200854115308
4.47,14.599999999999998,1.3604236122913969
3.975,15.0,1.6835533974824306
4.493,14.1,1.34165905616033
4.66,12.4,1.1991806451163238
5.0,11.4,1.1602130991413389
4.701,11.4,1.177230543315364
4.123,10.8,1.5970230082600783
3.587,9.9,1.870425883801939
3.2,10.000000000000002,2.0185859292203974
3.017,9.100000000000001,2.084825884152157
2.967,9.0,2.1006056807032025
2.952,8.3,2.109885423836877
2.931,8.4,2.115150906080497
2.938,8.8,2.1102901781864047
2.995,11.4,2.083705152401969
3.5,15.099999999999998,1.9045779139105914
3.991,15.7,1.6772462096128595
4.277,15.6,1.5021999908501407
3.862,16.4,1.7466828641481589
3.869,16.7,1.744387607100507
3.868,16.6,1.7444883210248745
3.867,16.9,1.7461809677073974
3.861,17.1,1.7499557935664323
3.602,16.9,1.8679291079924527
3.601,16.7,1.8676317887910256
3.686,16.7,1.8306400752506296
3.733,16.7,1.8093949526571689
3.789,16.7,1.7832895693013004
3.926,16.1,1.7131430125928564
3.861,16.1,1.7461490382654705
3.83,16.0,1.7610704337473897
3.42,15.6,1.9376224323871754
3.118,15.400000000000002,2.0464112831006753
3.119,15.8,2.0471054271072284
3.026,15.6,2.077548356371493
2.983,15.300000000000002,2.0902871601924096
2.956,15.300000000000002,2.0981977923095787
2.96,15.500000000000002,2.0975150074033913
3.082,15.6,2.059036518397917
3.651,16.1,1.84403679085705
4.2,16.2,1.5544801470852891
4.638,17.0,1.2827042841252918
4.397,18.1,1.4251026526730752
4.339,18.3,1.467928528411238
4.527,18.4,1.3414639188535387
4.263,18.6,1.521644523121332
4.007,18.4,1.6792093395931518
3.95,18.1,1.708548164637374
3.792,18.0,1.7868118738533127
3.74,18.0,1.8110305559165687
4.056,17.3,1.6465266297190044
4.137,17.4,1.5983931857943934
4.007,17.0,1.6734355410014854
3.949,16.8,1.7038298525968183
3.704,16.8,1.8229471818155256
3.248,16.7,2.004837091176092
3.057,16.6,2.0700636479231744
3.057,16.6,2.0700636479231744
2.997,16.2,2.088441473932831
2.975,16.1,2.0946469810923047
2.925,15.500000000000002,2.107680788040278
2.954,15.2,2.0985439437806397
3.042,15.7,2.0725542160027706
3.379,16.1,1.954780254436047
3.992,16.2,1.6784866589704803
4.328,16.7,1.4705105912796552
4.492,16.6,1.347725180043142
4.843,17.0,1.2714049386524682
4.64,17.0,1.2825951344368762
4.434,17.9,1.3966384186176373
4.252,18.7,1.5293937393524413
4.241,18.6,1.53636464331568
4.197,18.2,1.5635799313819063
4.019,16.3,1.6637703659091627
4.19,16.1,1.5605234621716884
4.308,17.4,1.4867882280890015
4.14,17.5,1.5969262743684838
4.264,17.3,1.516451093345712
3.869,17.4,1.7471682599968263
3.536,17.4,1.8972339822423336
3.253,17.6,2.0059515992898502
3.182,17.2,2.0296576125312358
3.095,16.8,2.058043640400323
3.021,16.5,2.0815679543706986
2.964,16.4,2.0986447202718144
3.046,16.6,2.073688910662663
3.151,15.500000000000002,2.0354043592220914
3.543,15.2,1.8872780362278965
4.105,15.8,1.6118986856519915
4.583,15.8,1.2707670056351466
4.512,16.0,1.3302195120647964
4.49,16.9,1.3501418685055062
4.502,15.8,1.3377995097017876
4.405,17.1,1.416156087053027
3.879,16.5,1.7385851458385533
3.717,16.8,1.817069530978215
3.863,16.7,1.747374436742156
3.856,16.8,1.7512409353698126
3.936,14.7,1.7033493812755711
4.22,12.9,1.5343987147864742
4.284,12.600000000000001,1.4922969082153306
4.205,12.000000000000002,1.5440858612807753
3.86,11.599999999999998,1.7396863584905689
3.621,11.3,1.851167597406757
3.444,10.2,1.9273360674954054
3.222,10.4,2.0093314732683805
3.129,10.9,2.0402122450469515
3.085,10.9,2.0550928038086287
3.062,10.8,2.0630175552168803
3.07,10.8,2.060355662040001
3.07,11.4,2.059182874083684
3.11,12.199999999999998,2.0450111997998714
3.239,12.9,2.000108548214154
3.51,13.8,1.8977786978888787
3.8,15.099999999999998,1.7726993008887362
3.815,15.6,1.767035397978524
3.803,15.0,1.770962202044451
3.537,15.2,1.8897538794865907
3.391,14.899999999999999,1.9469231409896006
3.308,14.899999999999999,1.9780794103861927
3.25,14.7,1.9986822464767007
3.244,14.5,2.0004149105551208
3.394,14.1,1.944114308259668
3.631,14.1,1.8473962106038424
3.834,13.599999999999998,1.7528128814931487
3.811,13.3,1.7636162027805733
3.699,13.2,1.8159164349405563
3.461,12.8,1.916413624540052
3.205,12.3,2.012136999266808
3.229,12.5,2.00359439488653
3.141,12.600000000000001,2.0343636642984513
3.1,12.600000000000001,2.048322814898792
3.077,12.4,2.0560683261053385
3.062,12.3,2.0610964433448524
3.044,12.3,2.0670644610053612
3.098,12.3,2.0490350968456514
3.218,12.5,2.0075039338351623
3.337,13.3,1.9646033220185657
3.44,14.5,1.9269960343435732
3.464,14.7,1.9179656850769051
3.448,15.8,1.927263813173581
3.446,15.2,1.926369781452044
3.346,15.300000000000002,1.964993842558325
3.264,14.8,1.9938780146248243
3.234,14.599999999999998,2.004175643422284
3.232,13.899999999999999,2.0036916091546746
3.346,13.2,1.9611314460643157
3.501,12.8,1.9003564687651597
3.802,11.8,1.767873027174556
3.921,11.3,1.7091367848061765
3.693,10.8,1.8206240614731652
3.381,10.000000000000002,1.952520370908847
3.227,9.500000000000002,2.011414889140139
3.089,9.100000000000001,2.0611107007227982
3.037,8.899999999999999,2.0795631588584693
2.995,8.899999999999999,2.093051080269586
2.984,9.200000000000001,2.09444486443616
3.029,9.399999999999999,2.079236637180072
3.08,9.799999999999999,2.0604729446528305
3.827,10.299999999999999,1.759708228594692
4.492,11.4,1.3418907144883057
5.206,12.099999999999998,1.153901680326412
4.91,12.8,1.155027984433091
5.008,13.5,1.157862302302984
4.8,14.1,1.1801320924767267
4.804,14.899999999999999,1.2001952651752799
4.22,14.8,1.5374909459706603
3.919,14.899999999999999,1.7128035954177419
3.917,15.099999999999998,1.714455652952612
3.918,14.5,1.712203219133728
4.076,13.7,1.6234824788772904
4.291,13.099999999999998,1.487832052229888
4.548,12.8,1.2961089341762808
3.973,12.699999999999998,1.6803737529794638
3.714,13.399999999999999,1.8093345955482292
3.693,13.599999999999998,1.8191317423137752
3.322,11.199999999999998,1.970948763342792
3.152,11.0,2.0320907185366353
3.042,10.6,2.0701792329603514
3.024,10.000000000000002,2.07812984938344
3.024,9.399999999999999,2.080869109044705
3.04,9.500000000000002,2.0751229955650103
3.104,9.799999999999999,2.0524269550264598
3.637,10.4,1.8467998577934894
4.895,12.3,1.1560212971127142
6.684,13.000000000000002,1.1915393533700798
6.69,12.8,1.1900000212509
6.761,13.2,1.1961379927265388
6.988,14.599999999999998,1.2313736069802912
6.918,14.2,1.2192499210845342
5.035,14.0,1.1671415522119613
5.009,14.3,1.173184121669779
5.008,13.5,1.157862302302984
5.357,13.000000000000002,1.1563839673424616
5.363,12.600000000000001,1.1544533169076998
4.844,12.5,1.158453545504493
5.492,11.9,1.1595446770540017
4.186,10.7,1.5582943483231777
3.805,10.2,1.770805226772601
3.652,9.399999999999999,1.8452532555622012
3.297,8.6,1.9921731107534182
3.06,8.099999999999998,2.0781113169823113
3.033,7.399999999999999,2.0937688426106345
2.997,6.9,2.11112403722124
3.05,6.399999999999999,2.101095024566171
3.118,6.799999999999999,2.073204533112486
3.126,7.600000000000001,2.060991523594706
3.632,8.899999999999999,1.8574536766096803
4.719,12.4,1.165702315969138
5.791,13.5,1.1707508795238624
6.01,14.2,1.1901714091166238
6.799,13.599999999999998,1.203292827385222
8.043,13.8,1.258520852070473
7.605,13.599999999999998,1.2339478100631176
5.002,13.3,1.1549276145119487
4.865,13.099999999999998,1.1602584795290287
4.456,12.8,1.3691425049867585
4.644,12.4,1.2136152247585479
4.489,12.000000000000002,1.3437050126177412
4.307,11.599999999999998,1.477307691652671
4.613,11.3,1.2416771444739314
4.243,10.8,1.5216914014937521
3.556,10.4,1.881284411665802
3.195,10.2,2.019550894308098
3.101,10.500000000000002,2.0508136684611236
2.981,10.299999999999999,2.0904511465558384
2.904,10.299999999999999,2.112836497722771
2.85,10.299999999999999,2.1282412581045866
2.853,10.4,2.1270755905723315
2.885,10.4,2.1179645519267023
2.906,10.7,2.111082586588351
3.463,11.0,1.9172411538552858
4.287,11.599999999999998,1.490871702453783
4.991,12.099999999999998,1.1515928030174916
4.998,11.8,1.1540498691893988
5.035,12.199999999999998,1.1509292860699512
4.999,11.599999999999998,1.1567651625388191
5.293,11.599999999999998,1.1607231471131327
4.304,11.099999999999998,1.4801815199063912
4.5,10.500000000000002,1.3373348937226284
4.969,10.500000000000002,1.1891001371378662
4.994,10.500000000000002,1.1876670311460022
4.907,10.099999999999998,1.1561066427093776
4.481,9.7,1.3450698949021855
5.099,9.3,1.2547220120665452
4.979,8.9,1.1083235582600743
4.102,8.899999999999999,1.5876176284823604
3.537,8.8,1.8981366826831183
3.279,8.500000000000002,1.9994813126300408
3.205,8.6,2.0249413522554423
3.039,8.8,2.0795758014978603
2.955,8.6,2.106755325592564
2.97,8.500000000000002,2.1031346312946044
3.036,8.899999999999999,2.079890157560818
3.145,8.8,2.044181799830525
3.331,8.899999999999999,1.977474872158591
4.96,9.500000000000002,1.2421717568793083
5.672,10.4,1.200635131913592
5.688,11.3,1.1722732972444379
5.01,11.8,1.1540718764025906
5.005,12.9,1.1506708649996011
4.554,12.5,1.2911297235383417
3.864,13.000000000000002,1.7371923302769516
3.643,12.8,1.840515025194224
3.489,12.600000000000001,1.9051778449105092
3.505,12.4,1.8987174334665333
3.531,12.4,1.8880777589747202
3.586,12.4,1.86507868106964
3.838,12.699999999999998,1.7499334172878258
3.844,11.9,1.7472723296903592
3.302,11.500000000000002,1.9778562156051227
3.086,11.099999999999998,2.054327327590978
2.959,10.9,2.0952057208629236
2.951,12.5,2.095883350709444
2.934,12.5,2.1008401202831397
2.902,11.700000000000001,2.110505588025712
2.888,12.000000000000002,2.114293458793923
2.865,12.000000000000002,2.1208717609051386
2.877,12.199999999999998,2.11734636607693
2.899,12.5,2.110966767790067
3.072,12.600000000000001,2.05772606667611
3.26,12.8,1.9925018258130982
3.341,12.9,1.9627668710155508
3.36,12.8,1.9555552672814314
3.344,13.7,1.9624675177287318
3.322,14.2,1.9714534499171463
3.302,14.7,1.9798053524039176
3.183,14.5,2.0219675638558683
3.184,14.5,2.0216187402016437
3.287,14.5,1.9848734104981485
3.31,14.5,1.9764363767769597
3.479,14.5,1.9115391729138593
3.529,14.399999999999999,1.8910643458768563
3.772,14.3,1.78394177761746
3.304,14.5,1.9786458736846353
3.152,14.5,2.0327092702329086
3.062,14.3,2.062796823822057
3.106,14.2,2.0478849622582826
2.956,14.3,2.0961097582964
2.823,14.2,2.1340953700715852
2.71,14.399999999999999,2.1657979661238747
2.705,14.3,2.1670131004536914
2.705,14.3,2.1670131004536914
2.687,14.399999999999999,2.1720901754951645
2.71,14.599999999999998,2.166123554046509
3.004,15.099999999999998,2.0834970300614715
3.192,15.099999999999998,2.0201841913725924
3.316,15.500000000000002,1.976680413888726
3.333,15.899999999999999,1.9714879844873558
3.309,15.8,1.980080033971406
3.176,15.899999999999999,2.0278308622841315
3.103,15.8,2.0525107891758947
3.157,15.2,2.032580854702523
3.136,14.599999999999998,2.038383591885802
3.187,14.2,2.0200458318688033
3.282,14.3,1.9863303956328662
3.395,14.399999999999999,1.9442691959670868
3.384,14.399999999999999,1.9484809319226104
3.228,14.1,2.0054264436856593
2.997,14.0,2.0835806994326993
2.86,14.3,2.1237799935448436
2.71,14.399999999999999,2.1657979661238747
2.525,14.5,2.215802232829429
2.489,14.2,2.224396322714709
2.53,13.5,2.2131740363474433
2.752,13.099999999999998,2.152668525924454
2.794,13.599999999999998,2.141439458612318
3.219,14.3,2.0089571205905523
4.202,15.400000000000002,1.550722788060275
4.206,15.7,1.5490755125127256
4.206,14.7,1.546200972012878
4.29,15.300000000000002,1.4925802203461567
4.208,15.8,1.548102487300925
4.504,15.500000000000002,1.3355269807974612
4.205,16.2,1.551281653460768
4.047,15.6,1.6452933171230948
3.876,14.899999999999999,1.7347629654215557
3.856,14.599999999999998,1.743909218137788
3.968,14.1,1.6849578391240772
3.96,14.0,1.6890331346907932
4.207,14.2,1.5444817919150395
3.884,14.7,1.730139110662073
3.364,14.5,1.9562718695796515
3.123,13.8,2.0415147224351027
2.825,13.399999999999999,2.132519841986989
2.688,14.5,2.1719768790438803
2.567,14.399999999999999,2.2044706402371474
2.446,14.5,2.234264928144371
2.421,14.5,2.239718447999811
2.494,14.599999999999998,2.2238998777358154
2.701,14.8,2.168991464092559
3.223,14.7,2.008313670853547
3.647,15.2,1.8430546266507235
3.947,15.8,1.7011208921569592
3.95,15.6,1.6988522010495013
3.999,16.8,1.677087310684469
3.973,16.3,1.689087192087541
3.888,16.3,1.7333029246034484
3.378,16.8,1.9573739625350552
3.357,16.4,1.963955735138398
3.352,16.3,1.9655410362240493
3.383,15.899999999999999,1.9526850968189364
3.536,15.300000000000002,1.8904449397753609
3.704,15.0,1.8171180526322548
3.942,14.599999999999998,1.6999078924414577
3.414,14.1,1.9363991398810914
3.258,14.1,1.9946851496454563
3.052,13.8,2.065356990110356
2.886,13.899999999999999,2.115768635690612
2.926,13.899999999999999,2.1042415840006448
2.657,13.899999999999999,2.1795387103221153
2.601,13.599999999999998,2.1943077934400366
2.612,13.5,2.1912440830951803
2.888,13.5,2.1147066533638506
3.11,14.0,2.04621777182017
3.36,14.5,1.9577831295334474
5.009,15.099999999999998,1.1953971459351218
5.502,15.500000000000002,1.2150447615099724
5.005,14.399999999999999,1.1754137943021392
4.902,15.8,1.2238881243451156
4.246,15.6,1.5228195871873602
4.109,16.1,1.6105078080027326
4.008,16.6,1.6711945415503586
3.766,16.1,1.7919805652516534
3.666,15.6,1.8358849749622987
4.106,15.2,1.6093673950439928
3.902,14.399999999999999,1.720219611166656
4.416,14.0,1.4004590890101352
4.943,13.5,1.1610347860668606
3.69,13.399999999999999,1.8202103305493882
3.326,13.5,1.9689306827557496
2.928,13.2,2.102876570437086
2.61,13.7,2.1919985642175273
2.702,13.399999999999999,2.1667013725158335
2.656,12.5,2.17879985300876
2.598,11.8,2.194758951027063
2.657,12.000000000000002,2.178684557192556
2.761,12.8,2.149991306891218
3.051,12.5,2.0647133281705075
3.487,12.699999999999998,1.9059932551978358
4.008,12.8,1.6612454787728728
4.895,12.5,1.1555401215095624
4.464,13.599999999999998,1.3636480502557005
4.608,13.599999999999998,1.245874589479577
5.276,14.8,1.189775643144678
4.868,14.1,1.176274282419712
4.102,13.5,1.6078625507330297
4.271,12.9,1.5010768968383545
3.995,13.399999999999999,1.6690906126385254
3.823,13.000000000000002,1.757466176885929
4.012,12.9,1.659081007718253
4.018,12.8,1.655636583576971
5.474,12.600000000000001,1.1559674257132413
4.48,12.3,1.350623285221395
3.91,12.099999999999998,1.7137547088854286
3.284,12.000000000000002,1.9839441319167348
3.016,11.9,2.0764724807132304
2.873,11.8,2.1187331431639054
2.811,11.8,2.136300557206107
2.735,11.700000000000001,2.1575550086479858
2.757,11.700000000000001,2.15146701900997
2.909,11.500000000000002,2.108708801893878
3.096,11.700000000000001,2.0500975198380327
3.501,12.000000000000002,1.9005232279293995
3.99,12.4,1.6711632892784436
5.504,13.2,1.1605385602221716
5.87,13.5,1.1730629482527477
4.808,13.899999999999999,1.17566596953521
4.642,15.099999999999998,1.2177243822674664
4.45,15.500000000000002,1.377808338662862
3.983,13.7,1.676101627638709
3.796,14.3,1.7725287855473053
3.658,14.5,1.8363676148076207
3.758,13.8,1.7895836383533463
4.066,12.5,1.628193093007143
4.547,11.9,1.2971104151531414
5.507,11.500000000000002,1.1652966164186027
4.795,10.9,1.1843832153957354
3.917,10.5,1.7133512054558118
3.312,10.500000000000002,1.9764671139138446
3.14,10.299999999999999,2.0382254290555943
3.103,11.0,2.0488020057811287
3.104,11.599999999999998,2.0475063978732484
3.056,11.9,2.0632972611185854
3.06,12.199999999999998,2.0617957825236726
3.082,12.099999999999998,2.0544969501648405
3.144,12.699999999999998,2.0333419037589247
3.194,13.5,2.0165957640141223
3.47,14.5,1.915133319490634
3.86,15.400000000000002,1.7443212494964113
4.092,16.2,1.6210076396035769
3.81,16.5,1.772489582309333
3.55,14.0,1.881646791236198
3.793,13.599999999999998,1.7726927810396145
3.529,13.000000000000002,1.889053899973692
3.401,12.8,1.9398992635829708
3.401,12.4,1.939884735939052
3.55,12.3,1.8802359862508136
3.844,11.700000000000001,1.7474992832288996
3.998,12.000000000000002,1.667006655570032
4.801,11.700000000000001,1.1666207155788137
4.67,11.0,1.1909938879300956
4.08,11.099999999999998,1.6217095850402528
3.56,10.2,1.8804072577724085
3.366,8.8,1.9651542065673668
3.322,8.0,1.9882937707291182
3.195,7.300000000000001,2.0408665179630456
3.149,6.599999999999998,2.0656264741753483
3.073,6.399999999999999,2.0936489125738595
3.106,7.200000000000001,2.072136058545884
3.183,7.300000000000001,2.044988553673707
3.185,9.399999999999999,2.026681436656845
3.207,11.0,2.0129273352044286
3.387,11.599999999999998,1.9458294463738128
3.759,12.5,1.7879047005690347
3.994,13.599999999999998,1.6699444364352012
4.017,14.1,1.6580756019443654
3.898,13.5,1.720567480235354
3.646,13.2,1.839529843028973
3.462,12.699999999999998,1.915995520354316
3.504,12.3,1.8991498652877226
3.49,11.599999999999998,1.9053723858742029
3.666,10.6,1.8333350835235833
4.418,9.3,1.4054190933335213
5.006,8.500000000000002,1.2724743685398956
4.695,8.0,1.1616524007086466
3.991,7.299999999999999,1.6441685938087636
3.576,6.9,1.9032054548072403
3.309,6.599999999999998,2.010107062569593
3.154,6.700000000000001,2.062532896256363
3.134,6.099999999999998,2.0783065270060024
3.109,6.300000000000001,2.0833848949142424
3.091,5.699999999999999,2.101456893292086
3.11,6.099999999999998,2.086229079420549
3.26,7.200000000000001,2.019391776460198
3.994,8.6,1.685798431306423
5.106,10.2,1.2020503892810122
5.878,11.8,1.169585950023147
5.876,11.599999999999998,1.1722258641890404
5.879,11.8,1.1696160227585988
5.107,12.3,1.1514510805973133
5.505,12.000000000000002,1.1587703541416037
4.529,11.599999999999998,1.3120708028423858
4.533,11.099999999999998,1.3094465991626312
4.247,10.500000000000002,1.5200453927416775
4.392,10.2,1.4206635931774523
4.546,9.399999999999999,1.3037400975278357
4.528,9.0,1.3143999698213387
5.289,8.8,1.1789585840762051
3.975,8.6,1.6630021121577765
3.582,8.3,1.8838487350293955
3.314,8.4,1.9875995585833663
3.158,8.3,2.043574457744958
3.114,8.099999999999998,2.0601922182272885
3.048,8.500000000000002,2.0787852677546397
2.974,9.100000000000001,2.097956525380894
2.97,9.200000000000001,2.098539337092878
3.008,9.100000000000001,2.0877455345738145
3.15,8.899999999999999,2.0417894101451046
3.715,10.099999999999998,1.8133530909525941
4.505,10.000000000000002,1.3348837447942399
4.81,10.500000000000002,1.1981354043950554
4.947,8.7,1.0147434125716375
4.988,10.0,0.9638350613735397
4.868,9.899999999999999,0.9855760832621602
4.623,10.2,1.2229718683345532
4.396,9.9,1.4154921107557645
4.272,10.000000000000002,1.5054739581692067
4.245,9.799999999999999,1.5243619967329693
4.421,9.399999999999999,1.4026406497301085
4.349,9.0,1.4577597290405198
4.479,8.8,1.3612887320208273
5.811,8.699999999999998,1.2403238084197206
4.507,8.2,1.3206347769721283
3.924,8.1,1.7023639245175075
3.555,8.3,1.8950468167965477
3.227,8.099999999999998,2.021417172871473
3.008,7.700000000000001,2.0987165774628602
2.949,7.700000000000001,2.1160293647519146
2.874,7.399999999999999,2.1403176830661956
2.867,6.9,2.147955751418356
2.939,7.200000000000001,2.1241497914475764
3.105,7.100000000000001,2.0736735137093705
3.828,8.099999999999998,1.7756640316001642
4.533,8.8,1.3180745387287485
4.83,9.3,1.23803964566894
5.093,8.899999999999999,1.08702707495714
4.886,9.899999999999999,1.0304612600690295
4.906,11.4,1.1283947198276343
4.864,11.500000000000002,1.1661685754144928
4.485,12.4,1.3466973609882977
4.303,12.199999999999998,1.4795319018828763
4.325,11.700000000000001,1.4648133538246983
4.406,11.500000000000002,1.4072487260365152
4.397,11.3,1.414135174842923
4.543,10.9,1.3016073839100717
5.85,10.7,1.193675101803322
4.449,10.399999999999999,1.3769160205113848
3.984,10.299999999999999,1.6790859701538932
3.552,10.099999999999998,1.8841623395849016
3.282,10.2,1.9885179107174182
3.123,10.099999999999998,2.0447564338299786
3.041,10.099999999999998,2.07216826802923
2.966,10.2,2.095196126450035
2.949,10.2,2.100158779184858
2.998,10.2,2.0857829382406683
3.211,10.7,2.012290203908335
3.887,11.099999999999998,1.7270593769017195
4.51,11.700000000000001,1.327284783204479
5.097,13.5,1.159084431646923
4.703,14.899999999999999,1.205859245643197
4.347,15.2,1.4528547468713429
4.106,14.599999999999998,1.6076052574507622
4.048,14.2,1.640654143150227
3.929,14.3,1.706026299269817
3.806,14.1,1.7673168818443572
3.867,14.0,1.7371286410758504
3.934,14.0,1.7027821159798433
4.111,13.899999999999999,1.6031570950055867
4.139,13.599999999999998,1.5857796613331332
4.656,13.099999999999998,1.2029466586886541
3.847,12.9,1.7455800242389168
3.583,12.699999999999998,1.8663448337205029
3.25,12.4,1.996091307434518
3.073,12.3,2.057428954846366
3.064,11.9,2.060638107262556
3.02,11.099999999999998,2.0761914346255934
2.943,10.9,2.099875891429204
2.944,10.9,2.0995846713783397
3.021,10.7,2.0767948083336827
3.19,10.500000000000002,2.0202657662307324
3.839,10.6,1.752625837811484
4.086,10.7,1.6194069075922404
4.98,11.099999999999998,1.1680718938137356
4.971,12.000000000000002,1.15353328346309
4.717,12.5,1.1656488510486531
4.534,12.600000000000001,1.30755994985454
4.034,12.699999999999998,1.646565728663889
3.55,12.8,1.880224718083784
3.458,13.099999999999998,1.9178220433328959
3.455,13.2,1.9191041718400508
3.492,13.099999999999998,1.9042178780994667
3.49,12.4,1.9047902523154057
3.556,11.8,1.8780683559531397
3.585,11.599999999999998,1.8661035686295018
3.395,11.599999999999998,1.9427605200227993
3.267,11.4,1.9907725885197582
3.19,11.4,2.018184740884233
3.185,11.3,2.0200885367316928
3.287,12.600000000000001,1.9826633550756219
3.165,12.699999999999998,2.026092665670971
3.126,12.699999999999998,2.0395061339347906
3.101,12.600000000000001,2.0479850653223877
3.122,12.3,2.0408985760017413
3.153,12.600000000000001,2.0302339890524794
3.221,13.099999999999998,2.0066688023421597
3.244,13.3,1.9986477600005386
3.359,14.3,1.9577867460363123
3.302,14.0,1.978508051403915
3.365,14.8,1.9565676339191376
3.383,14.7,1.9494883593892265
3.191,14.5,2.0191728597696614
3.217,14.0,2.009171736995189
3.212,13.8,2.01064480646219
3.2,13.8,2.0148744842187156
3.277,13.3,1.9867308932136643
3.293,13.099999999999998,1.9807027696139836
3.392,13.000000000000002,1.9434941498916352
3.393,12.099999999999998,1.9430767063644547
3.286,12.5,1.9830305564625001
3.193,12.9,2.0164042878816204
3.237,13.000000000000002,2.0008918179719846
3.158,12.699999999999998,2.0285160588807973
3.176,11.9,2.0225126830442246
3.042,11.8,2.0680130975702626
3.014,12.000000000000002,2.0770571474534476
3.006,12.000000000000002,2.0796667942550013
3.016,12.099999999999998,2.0763466141063813
3.079,12.199999999999998,2.0554562623761017
3.025,13.3,2.0736769944414353
3.113,14.3,2.045681261081808
3.372,14.5,1.9532407054144545
3.514,14.7,1.8978550272785017
3.525,15.0,1.8941385729109295
3.561,15.6,1.8809513845295425
3.521,15.500000000000002,1.8971627409565328
3.271,14.7,1.9911117261092635
3.152,14.0,2.0318713440316274
3.137,13.7,2.0365994821430227
3.162,13.000000000000002,2.0272744425754103
3.436,12.3,1.9262955277636182
3.496,12.099999999999998,1.902483185227721
3.647,11.3,1.8398431897586505
3.447,10.7,1.924400076745562
3.355,10.7,1.9598198970135778
3.176,10.4,2.025470217421785
2.999,9.9,2.086637997770683
2.956,10.299999999999999,2.097776373252536
2.926,10.299999999999999,2.10649310913502
2.912,10.7,2.109353741977954
2.928,10.099999999999998,2.1066116180792003
2.952,10.099999999999998,2.0996448204644027
3.178,10.500000000000002,2.024450171542477
3.445,11.0,1.9243588838993322
3.803,11.700000000000001,1.7675110915792094
3.817,12.9,1.7603066778656977
4.002,14.399999999999999,1.6671576675299145
4.007,16.3,1.6705604143414357
3.809,16.6,1.7733581854227498
3.79,16.1,1.7806572984593192
3.454,15.7,1.924614133333382
3.384,15.500000000000002,1.9511813349138547
3.39,15.400000000000002,1.948617718638269
